,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis
0,0.5051321983337402,0.8251923322677612,-1.325000286102295,0.969131588935852,0.5188241600990295,0.7280622720718384,-1.246819019317627,0.9565809965133667,0.5388869047164917,0.7215515375137329,-1.2474720478057861,0.9541454315185547,0.5584343671798706,0.7155958414077759,-1.2481061220169067,0.9479572176933289,0.44200950860977173,0.7510721683502197,-1.2515593767166138,0.9628939628601074,0.40697818994522095,0.7622729539871216,-1.2511752843856812,0.967560350894928,0.37631428241729736,0.7729446887969971,-1.2519516944885254,0.9716946482658386,0.5705375075340271,0.7378607988357544,-0.6915560364723206,0.9576351642608643,0.3295212984085083,0.815596342086792,-0.681503176689148,0.9763084053993225,0.5425308346748352,0.9048721790313721,-1.1061547994613647,0.9543653726577759,0.4569535255432129,0.9286201000213623,-1.1040985584259033,0.9708144664764404,0.7666269540786743,1.0801582336425781,-0.3692571222782135,0.7655905485153198,0.24649569392204285,1.291175127029419,-0.42507705092430115,0.8997216820716858,0.9797593951225281,1.4826622009277344,-0.4884294867515564,0.02745390497148037,0.2402760535478592,1.8245097398757935,-0.6829262375831604,0.09545935690402985,0.8751077651977539,1.7258450984954834,-0.8861057162284851,0.02097119204699993,0.37346357107162476,2.0551185607910156,-1.4829308986663818,0.05403182655572891,0.8917913436889648,1.811370611190796,-1.0377167463302612,0.03542015329003334,0.3931105434894562,2.1708340644836426,-1.691469430923462,0.08520026504993439,0.8452863693237305,1.7878665924072266,-1.0758885145187378,0.04859510436654091,0.41648808121681213,2.1079704761505127,-1.7614675760269165,0.1287969946861267,0.8274566531181335,1.7646968364715576,-0.9304286241531372,0.053828269243240356,0.42071789503097534,2.064340829849243,-1.5421063899993896,0.12333812564611435,0.8362165689468384,2.2805023193359375,-0.10334651172161102,0.0008341116481460631,0.45713335275650024,2.3314361572265625,0.10940992832183838,0.00071352394297719,0.9132158160209656,3.1566922664642334,-0.20118550956249237,0.001473322743549943,0.5618060231208801,3.182185411453247,0.03386394679546356,0.000795117870438844,0.9778940081596375,3.958946466445923,0.5384485721588135,9.233375021722168e-05,0.6388754844665527,3.960845708847046,0.48577776551246643,2.8866696084151044e-05,0.999201774597168,4.079502105712891,0.5634226202964783,7.774437835905701e-05,0.6461792588233948,4.0813140869140625,0.5059906840324402,9.645634418120608e-05,0.9277046322822571,4.205191612243652,-0.256094366312027,0.00011019733210559934,0.6881386041641235,4.196279525756836,-0.34694209694862366,0.00012224532838445157
1,0.5095834732055664,0.8180355429649353,-1.2558376789093018,0.9715129137039185,0.5252755880355835,0.7204614281654358,-1.1608518362045288,0.9601956009864807,0.5462158918380737,0.7147002816200256,-1.1611499786376953,0.9579812288284302,0.5662040114402771,0.7092545032501221,-1.1611436605453491,0.9524010419845581,0.44567233324050903,0.7384672164916992,-1.168843388557434,0.9658288359642029,0.4117736220359802,0.746265172958374,-1.168558955192566,0.9699820876121521,0.382005512714386,0.7547051906585693,-1.1690280437469482,0.9737276434898376,0.5841007232666016,0.7321591973304749,-0.5899519324302673,0.9612255692481995,0.33936038613319397,0.8033789396286011,-0.6108207106590271,0.9778780341148376,0.5492979288101196,0.9002910256385803,-1.036453366279602,0.9547901153564453,0.4601364731788635,0.923127293586731,-1.0445659160614014,0.9700666666030884,0.7671089768409729,1.0715550184249878,-0.3692631423473358,0.7412007451057434,0.25668829679489136,1.2808727025985718,-0.3509470820426941,0.8544610142707825,0.9531574249267578,1.3292850255966187,-0.7928161025047302,0.02789548598229885,0.22809603810310364,1.5816752910614014,-0.8832039833068848,0.09015596657991409,0.7906906604766846,1.2505537271499634,-0.9517914056777954,0.022227754816412926,0.4126453995704651,1.2284263372421265,-1.4318430423736572,0.05269256606698036,0.7827938795089722,1.220882534980774,-1.0394532680511475,0.03750041127204895,0.46438756585121155,1.1370428800582886,-1.5665301084518433,0.08232945203781128,0.7540703415870667,1.2075018882751465,-0.9964167475700378,0.0510416105389595,0.4519711136817932,1.1102336645126343,-1.4260308742523193,0.12315671145915985,0.746418833732605,1.2298716306686401,-0.9507092237472534,0.056015901267528534,0.44812265038490295,1.1497082710266113,-1.4126230478286743,0.11761656403541565,0.8384994268417358,2.2761828899383545,-0.11525585502386093,0.0008002862450666726,0.4636097848415375,2.329091787338257,0.12176568806171417,0.0006786421872675419,0.9070294499397278,3.0481350421905518,-0.3974449038505554,0.0015690175350755453,0.5076872110366821,3.061162233352661,-0.22069191932678223,0.0008688063826411963,0.9715687036514282,3.8233931064605713,0.18952831625938416,9.899584256345406e-05,0.6235106587409973,3.8334755897521973,0.11195608228445053,3.317984737805091e-05,0.9938766360282898,3.9518179893493652,0.20402765274047852,8.201312448363751e-05,0.6403912305831909,3.9484992027282715,0.11873041093349457,9.529280214337632e-05,0.9251806139945984,4.054378986358643,-0.5280171632766724,0.00013703819422516972,0.6629996299743652,4.076848030090332,-0.5849624276161194,0.00014815865142736584
2,0.5108853578567505,0.8134538531303406,-1.2272011041641235,0.9734483957290649,0.530239462852478,0.7159785628318787,-1.12893545627594,0.9633776545524597,0.552250862121582,0.710969865322113,-1.1293327808380127,0.9613096714019775,0.5731173753738403,0.7062190175056458,-1.1296465396881104,0.9562538862228394,0.44977515935897827,0.7310638427734375,-1.1378755569458008,0.9683870077133179,0.41810864210128784,0.7369279265403748,-1.1373827457427979,0.9721235632896423,0.39019864797592163,0.743709146976471,-1.1377778053283691,0.975543737411499,0.5968912243843079,0.7302584052085876,-0.5207201242446899,0.9644147753715515,0.34782612323760986,0.7934610247612,-0.544344425201416,0.9794443845748901,0.552262544631958,0.8971577286720276,-0.9968055486679077,0.9573425650596619,0.4613538384437561,0.916568398475647,-1.006192684173584,0.9712926149368286,0.7649297118186951,1.0664764642715454,-0.3332790732383728,0.7232110500335693,0.2594977617263794,1.2550771236419678,-0.2938687205314636,0.8348038792610168,0.9489309191703796,1.3156964778900146,-0.983987033367157,0.0290785264223814,0.218330979347229,1.5734528303146362,-0.9978361129760742,0.08887957781553268,0.7482418417930603,1.2060984373092651,-1.3534181118011475,0.02728637121617794,0.41982656717300415,1.2518044710159302,-1.7242431640625,0.05841648578643799,0.7301303148269653,1.1647104024887085,-1.4673274755477905,0.042902205139398575,0.4704267084598541,1.1706985235214233,-1.8800599575042725,0.0856032520532608,0.7039561867713928,1.1559265851974487,-1.3543012142181396,0.057453714311122894,0.4619206488132477,1.136924147605896,-1.6786327362060547,0.12551195919513702,0.6994443535804749,1.1894309520721436,-1.3380521535873413,0.06295222043991089,0.45877838134765625,1.1767991781234741,-1.6939224004745483,0.1191200390458107,0.8311859369277954,2.269819498062134,-0.13070538640022278,0.0007728824275545776,0.45405587553977966,2.3176655769348145,0.13657812774181366,0.0006440484430640936,0.8842101097106934,3.0610876083374023,-0.3556201159954071,0.0016494031297042966,0.5044801831245422,3.0678210258483887,0.06854092329740524,0.0009116752189584076,0.9485771059989929,3.8471977710723877,0.26626643538475037,0.000111418790766038,0.5980409383773804,3.8555030822753906,0.43697142601013184,3.3898908441187814e-05,0.9744752645492554,3.9751455783843994,0.29414424300193787,8.7987347797025e-05,0.6104905009269714,3.976118564605713,0.4479314684867859,9.26718712435104e-05,0.9031168818473816,4.088172435760498,-0.46550536155700684,0.00014437970821745694,0.6410026550292969,4.098228931427002,-0.3748714327812195,0.0001602020493010059
3,0.5210148692131042,0.8120425939559937,-1.235227346420288,0.9754087924957275,0.5424025654792786,0.715671956539154,-1.137414813041687,0.9664318561553955,0.5642228126525879,0.7109437584877014,-1.1377809047698975,0.9645165801048279,0.5850416421890259,0.7062914967536926,-1.1380449533462524,0.9599757194519043,0.46258965134620667,0.728348433971405,-1.1515341997146606,0.9708901643753052,0.43077772855758667,0.7331230640411377,-1.1511287689208984,0.9742048382759094,0.4034133851528168,0.7383410930633545,-1.1515885591506958,0.9773250222206116,0.607566237449646,0.7305659651756287,-0.544165313243866,0.967384934425354,0.35539621114730835,0.789447546005249,-0.5661393404006958,0.9808674454689026,0.5602072477340698,0.8963178396224976,-1.0091201066970825,0.958568811416626,0.4681658148765564,0.914339005947113,-1.0229008197784424,0.9716925621032715,0.758428692817688,1.0666779279708862,-0.34608468413352966,0.7067668437957764,0.25943490862846375,1.2572729587554932,-0.3224692940711975,0.8027060627937317,0.9102665185928345,1.3452256917953491,-0.9019619822502136,0.028665050864219666,0.20681138336658478,1.5567986965179443,-0.9580119252204895,0.08442302793264389,0.7540825605392456,1.2486594915390015,-1.184552788734436,0.027326010167598724,0.41570085287094116,1.1970970630645752,-1.540178656578064,0.056775759905576706,0.7485406994819641,1.2133101224899292,-1.2858527898788452,0.04348243772983551,0.4623025953769684,1.1015089750289917,-1.6247529983520508,0.0824805423617363,0.7218108773231506,1.1960029602050781,-1.2493129968643188,0.05801939219236374,0.45797520875930786,1.0789400339126587,-1.4486347436904907,0.11986337602138519,0.7123131155967712,1.2220717668533325,-1.1842145919799805,0.06320451945066452,0.45627373456954956,1.1201666593551636,-1.4792214632034302,0.11368229240179062,0.8270126581192017,2.283525228500366,-0.13038264214992523,0.000761175702791661,0.4532404839992523,2.3349127769470215,0.13635684549808502,0.0006243563257157803,0.8755306005477905,3.0726730823516846,-0.3343769907951355,0.0018216132884845138,0.4788198471069336,3.0869405269622803,-0.0222275722771883,0.001010759500786662,0.9367691874504089,3.8523385524749756,0.26774096488952637,0.00012913554382976145,0.5769947171211243,3.8543288707733154,0.2935982346534729,4.048336995765567e-05,0.9615525007247925,3.979037284851074,0.2838282883167267,9.899033466354012e-05,0.5912573337554932,3.9686291217803955,0.29908064007759094,9.678520291345194e-05,0.8903344869613647,4.087404727935791,-0.4444192945957184,0.0001709534553810954,0.6172860860824585,4.094598770141602,-0.4063011705875397,0.00018584987265057862
4,0.5208461880683899,0.8100780844688416,-1.2871302366256714,0.9772381782531738,0.5441139936447144,0.7153780460357666,-1.177793025970459,0.9692114591598511,0.5671873092651367,0.7109811902046204,-1.1781163215637207,0.9674147367477417,0.5888277292251587,0.706454873085022,-1.1782699823379517,0.963275134563446,0.4632457196712494,0.7264099717140198,-1.1914536952972412,0.9732373356819153,0.4321274161338806,0.7301412224769592,-1.1907830238342285,0.9762443900108337,0.4049789011478424,0.7342607378959656,-1.1910334825515747,0.9790909886360168,0.6173251867294312,0.7330318093299866,-0.5647695064544678,0.9700172543525696,0.3583941161632538,0.7865937948226929,-0.5734696984291077,0.9823135137557983,0.5612106323242188,0.8958134055137634,-1.0545194149017334,0.9608665704727173,0.468019962310791,0.9113048911094666,-1.0695557594299316,0.9730818271636963,0.7705392241477966,1.1599297523498535,-0.424171507358551,0.6785164475440979,0.25568974018096924,1.2588047981262207,-0.3360057473182678,0.7900062203407288,0.8958126306533813,1.3749967813491821,-1.0197129249572754,0.0280121099203825,0.19280919432640076,1.6078460216522217,-1.0722944736480713,0.08428289741277695,0.7111755609512329,1.2996476888656616,-1.2369000911712646,0.0296219103038311,0.41720810532569885,1.293062686920166,-1.7782148122787476,0.06198105588555336,0.6996811032295227,1.2591849565505981,-1.3254534006118774,0.04564179480075836,0.46641749143600464,1.2072088718414307,-1.9090471267700195,0.0849420577287674,0.6816562414169312,1.2428853511810303,-1.2292754650115967,0.06017398089170456,0.46148982644081116,1.1736758947372437,-1.7213407754898071,0.12105162441730499,0.6750574111938477,1.2725924253463745,-1.2200939655303955,0.06596185266971588,0.45926231145858765,1.213538646697998,-1.7388569116592407,0.11476084589958191,0.8100777864456177,2.3042514324188232,-0.16233184933662415,0.0007398910238407552,0.42094525694847107,2.3481128215789795,0.16777803003787994,0.0006019599386490881,0.8490239381790161,3.146986484527588,-0.22394821047782898,0.0018484175670892,0.47252148389816284,3.1796164512634277,0.2574511468410492,0.00102688604965806,0.9023624658584595,3.9296774864196777,0.530769944190979,0.00014169063069857657,0.542393147945404,3.9273970127105713,0.7921941876411438,4.0840055589796975e-05,0.9284844398498535,4.054994106292725,0.5527652502059937,0.00010168884182348847,0.5505584478378296,4.03828239440918,0.8218725323677063,9.601335477782413e-05,0.8480523228645325,4.1623945236206055,-0.265826016664505,0.00017333609866909683,0.5810060501098633,4.1602606773376465,-0.021217936649918556,0.00020036475325468928
5,0.520581841468811,0.8091210722923279,-1.2601618766784668,0.9776374101638794,0.5448624491691589,0.7154406309127808,-1.148343801498413,0.9707518219947815,0.5686076879501343,0.7114731073379517,-1.1486791372299194,0.9689486622810364,0.5907692909240723,0.7081847786903381,-1.1488481760025024,0.9651447534561157,0.46381545066833496,0.7256925106048584,-1.1601581573486328,0.9744241833686829,0.433610737323761,0.7287145853042603,-1.1595994234085083,0.97718346118927,0.40692728757858276,0.732030987739563,-1.160068154335022,0.9799119234085083,0.6217511296272278,0.738436758518219,-0.534102201461792,0.9713083505630493,0.36084526777267456,0.7850908041000366,-0.5607704520225525,0.9828804135322571,0.5610480904579163,0.895804226398468,-1.0304315090179443,0.9595714211463928,0.4679727554321289,0.9095614552497864,-1.0451163053512573,0.9722330570220947,0.7805479764938354,1.1867116689682007,-0.41095662117004395,0.644334614276886,0.2545911371707916,1.2595078945159912,-0.33843791484832764,0.7668009400367737,0.8922652006149292,1.391361951828003,-1.0941252708435059,0.028083907440304756,0.18726059794425964,1.6106269359588623,-1.0520336627960205,0.08333894610404968,0.6425568461418152,1.274636149406433,-1.3777189254760742,0.03041405975818634,0.42830348014831543,1.2730679512023926,-1.733551025390625,0.06269770860671997,0.6421447992324829,1.2027469873428345,-1.468517780303955,0.04635116085410118,0.4842706322669983,1.1764823198318481,-1.8046594858169556,0.08339466899633408,0.6289740204811096,1.1861196756362915,-1.346850872039795,0.06080331280827522,0.4789188802242279,1.1556655168533325,-1.5644975900650024,0.11766215413808823,0.6281302571296692,1.224793791770935,-1.3561723232269287,0.0661359578371048,0.4754948019981384,1.2012462615966797,-1.6234041452407837,0.11087307333946228,0.7992652654647827,2.3137872219085693,-0.16187480092048645,0.0007477727485820651,0.4151667058467865,2.352644205093384,0.1671086996793747,0.0005980277201160789,0.8326624035835266,3.159125804901123,-0.19357195496559143,0.0024049722123891115,0.46738576889038086,3.1799004077911377,0.16610243916511536,0.001317099668085575,0.8714995384216309,3.937680721282959,0.5128568410873413,0.0001946348638739437,0.5169397592544556,3.930128574371338,0.7350156307220459,5.2278970542829484e-05,0.8930010795593262,4.061686038970947,0.5356475114822388,0.00013193779159337282,0.5220291614532471,4.0428056716918945,0.7992647886276245,0.00011114171502413228,0.8160077333450317,4.173353672027588,-0.2752470374107361,0.0002233440027339384,0.5543637871742249,4.161248207092285,-0.08396951854228973,0.0002655798161868006
6,0.5203609466552734,0.8093962073326111,-1.1746578216552734,0.9781267046928406,0.5453633069992065,0.7166911959648132,-1.0642120838165283,0.972082257270813,0.5692859292030334,0.7136613726615906,-1.0645679235458374,0.9703480005264282,0.5915995836257935,0.711402952671051,-1.0646864175796509,0.9668951630592346,0.46481388807296753,0.7259482741355896,-1.074541687965393,0.9753957986831665,0.43536409735679626,0.7292492389678955,-1.0739812850952148,0.977925717830658,0.409182071685791,0.7326945066452026,-1.0745395421981812,0.9805681109428406,0.6229259371757507,0.742688000202179,-0.4626411497592926,0.9725332856178284,0.36311379075050354,0.7850868701934814,-0.4914420545101166,0.983340859413147,0.560946524143219,0.8964490294456482,-0.9503833055496216,0.9582251906394958,0.4678684175014496,0.9095198512077332,-0.963330090045929,0.9712520837783813,0.7834085822105408,1.1913970708847046,-0.3149159252643585,0.619821310043335,0.25414395332336426,1.254653811454773,-0.30492323637008667,0.7492566704750061,0.8940442800521851,1.4106552600860596,-1.0494102239608765,0.028996966779232025,0.18304553627967834,1.6034176349639893,-1.0165574550628662,0.08404307067394257,0.6372572183609009,1.2631350755691528,-1.3467888832092285,0.03416778892278671,0.4393971860408783,1.2625095844268799,-1.5638337135314941,0.06657619029283524,0.6258406043052673,1.1687524318695068,-1.437319040298462,0.050749365240335464,0.4983122944831848,1.159781813621521,-1.665854811668396,0.08485827594995499,0.5948370099067688,1.1726477146148682,-1.3155901432037354,0.06606351584196091,0.493615061044693,1.1446691751480103,-1.4613287448883057,0.11837729811668396,0.597542405128479,1.149857997894287,-1.325707197189331,0.07087993621826172,0.48997482657432556,1.1951777935028076,-1.4849183559417725,0.11046034842729568,0.784177839756012,2.3125228881835938,-0.13561880588531494,0.0007577614160254598,0.4059101939201355,2.3456313610076904,0.14102831482887268,0.0005924628349021077,0.8185749053955078,3.158862829208374,-0.2316477745771408,0.0029587172903120518,0.4588683247566223,3.17919921875,0.002579030115157366,0.0015627872198820114,0.8541280031204224,3.938400983810425,0.32530900835990906,0.00022721412824466825,0.5054179430007935,3.931546688079834,0.2793213129043579,5.726370000047609e-05,0.8735548257827759,4.061943054199219,0.3347170650959015,0.00015762272232677788,0.5110654830932617,4.046200752258301,0.281583309173584,0.00011614161485340446,0.7986325621604919,4.174488544464111,-0.4651451110839844,0.00026092800544574857,0.5441657304763794,4.161325931549072,-0.5396474599838257,0.0003053650143556297
7,0.5202586054801941,0.809843897819519,-1.1389918327331543,0.9794690608978271,0.5453988313674927,0.7171909809112549,-1.0323011875152588,0.9741286635398865,0.5693093538284302,0.7142465710639954,-1.0325297117233276,0.9724600911140442,0.5915547609329224,0.7119794487953186,-1.0325720310211182,0.9693638682365417,0.46518486738204956,0.7260503768920898,-1.0422323942184448,0.9771057963371277,0.4361003041267395,0.7296551465988159,-1.0417684316635132,0.9793474078178406,0.41027507185935974,0.7333688735961914,-1.042311191558838,0.9818273782730103,0.6227626800537109,0.7432072162628174,-0.4469327926635742,0.9744384288787842,0.365151971578598,0.7851741909980774,-0.47926458716392517,0.984339714050293,0.5607931613922119,0.8965209126472473,-0.9212942123413086,0.9588416814804077,0.4677826762199402,0.909554660320282,-0.934002697467804,0.9715997576713562,0.7882921099662781,1.190102219581604,-0.29091596603393555,0.5965166687965393,0.25672852993011475,1.2541439533233643,-0.2929549515247345,0.727502703666687,0.8930424451828003,1.4112364053726196,-0.996600329875946,0.02877446450293064,0.18442396819591522,1.5587283372879028,-0.9817907214164734,0.08072029799222946,0.6705285310745239,1.2313698530197144,-1.2769750356674194,0.03455260023474693,0.4374508857727051,1.2255585193634033,-1.3492281436920166,0.06414953619241714,0.6557182669639587,1.1564500331878662,-1.3682438135147095,0.05191609263420105,0.4938129484653473,1.1310336589813232,-1.4569237232208252,0.08160596340894699,0.6055185794830322,1.1554033756256104,-1.2783584594726562,0.06746631860733032,0.4901045858860016,1.1211539506912231,-1.2808243036270142,0.1133311465382576,0.6026049852371216,1.1231212615966797,-1.2635936737060547,0.07179724425077438,0.48650258779525757,1.1665068864822388,-1.3036030530929565,0.10549433529376984,0.7865827679634094,2.3122661113739014,-0.1309380829334259,0.0007440613699145615,0.4096580147743225,2.3458545207977295,0.13674521446228027,0.0005740566411986947,0.8138588070869446,3.1519455909729004,-0.2533155083656311,0.0031354574020951986,0.45446300506591797,3.1632189750671387,0.004507857374846935,0.0015980566386133432,0.8555943369865417,3.9226183891296387,0.30522483587265015,0.00024262144870590419,0.5032047629356384,3.917083263397217,0.28696730732917786,6.073826443753205e-05,0.8771871328353882,4.047006130218506,0.3164454400539398,0.00016540389333385974,0.5102903842926025,4.033654689788818,0.28765612840652466,0.00011633070243988186,0.7998479008674622,4.156664848327637,-0.4450263977050781,0.00028974321321584284,0.54022616147995,4.147421836853027,-0.48410463333129883,0.00032960649696178734
8,0.5189728140830994,0.8094921708106995,-1.1312255859375,0.9809057116508484,0.5452786684036255,0.717232882976532,-1.0265417098999023,0.9760847091674805,0.5691491961479187,0.714290976524353,-1.0268248319625854,0.9744939804077148,0.5914369821548462,0.7120152711868286,-1.0268112421035767,0.9717323184013367,0.46502724289894104,0.7259591221809387,-1.036468744277954,0.9787548184394836,0.4362047612667084,0.729290783405304,-1.0361698865890503,0.980724036693573,0.4103672504425049,0.7327139973640442,-1.0367649793624878,0.9830434918403625,0.6225851774215698,0.7431917190551758,-0.4371543824672699,0.9762799143791199,0.3654351532459259,0.7807199954986572,-0.47554832696914673,0.9852120280265808,0.5586327314376831,0.8954473733901978,-0.9104565382003784,0.9605710506439209,0.4670202136039734,0.9072437286376953,-0.924497127532959,0.9726033806800842,0.7851382493972778,1.180485486984253,-0.25489139556884766,0.5860741138458252,0.2546467185020447,1.235741138458252,-0.2833206057548523,0.7168411612510681,0.8925918340682983,1.4037383794784546,-0.9474886059761047,0.029728492721915245,0.17823268473148346,1.5243220329284668,-0.9947609901428223,0.08020979911088943,0.6879990100860596,1.2197726964950562,-1.240483283996582,0.0357530452311039,0.42523306608200073,1.2048262357711792,-1.5426594018936157,0.0650571957230568,0.6735810041427612,1.1602450609207153,-1.3385642766952515,0.05436650291085243,0.4884282052516937,1.1210570335388184,-1.682977318763733,0.08243100345134735,0.6337026357650757,1.1450861692428589,-1.2617741823196411,0.07058688253164291,0.47284942865371704,1.0966413021087646,-1.5097973346710205,0.11369004100561142,0.6281582117080688,1.162731647491455,-1.2338415384292603,0.0745101347565651,0.4643956124782562,1.1387393474578857,-1.5105812549591064,0.10532549023628235,0.7767277359962463,2.285693407058716,-0.10899375379085541,0.0007327201310545206,0.4100484848022461,2.321420192718506,0.11509682238101959,0.000561139197088778,0.8079907298088074,3.073734760284424,-0.374970018863678,0.003170635551214218,0.4342798590660095,3.089263677597046,-0.1259770691394806,0.0015873770462349057,0.8581416010856628,3.8421778678894043,0.15961964428424835,0.00024219822080340236,0.5081042051315308,3.852938175201416,0.10121756792068481,6.214578752405941e-05,0.8771135210990906,3.9653265476226807,0.17170260846614838,0.00016714740195311606,0.5169781446456909,3.969914197921753,0.09567303210496902,0.00011302610801067203,0.8116140365600586,4.070899486541748,-0.5759888291358948,0.0003069540543947369,0.5500677227973938,4.0793375968933105,-0.6568000912666321,0.00034045090433210135
9,0.5042497515678406,0.8073940277099609,-1.1845712661743164,0.9821452498435974,0.5381611585617065,0.716056764125824,-1.099551796913147,0.9776986241340637,0.561460554599762,0.7136629223823547,-1.1000807285308838,0.9760870933532715,0.5842517614364624,0.7117504477500916,-1.100387692451477,0.9735840559005737,0.45753732323646545,0.7236162424087524,-1.0981132984161377,0.9801011681556702,0.43021631240844727,0.7265458703041077,-1.0978682041168213,0.9818457961082458,0.4042857587337494,0.729222297668457,-1.0982725620269775,0.9840118288993835,0.6178063154220581,0.7433093786239624,-0.5017192363739014,0.9777828454971313,0.36513370275497437,0.7748832106590271,-0.4767618775367737,0.9858828186988831,0.5477421283721924,0.8933689594268799,-0.9574373364448547,0.9628360271453857,0.4558980464935303,0.9043399095535278,-0.9559248089790344,0.9738683104515076,0.7301638722419739,1.1342700719833374,-0.2819800078868866,0.5900277495384216,0.24756650626659393,1.2201894521713257,-0.2529165744781494,0.7224650979042053,0.8814710378646851,1.4082304239273071,-0.6394340395927429,0.030521316453814507,0.17957118153572083,1.5406897068023682,-0.8167023658752441,0.07963874936103821,0.6951156854629517,1.254675269126892,-0.6956120133399963,0.03785437345504761,0.3925115168094635,1.2699803113937378,-1.5305147171020508,0.06882777065038681,0.6813890337944031,1.2415531873703003,-0.7479507923126221,0.0568544939160347,0.43850746750831604,1.207599401473999,-1.6641900539398193,0.08617597073316574,0.6478822827339172,1.197477102279663,-0.6804201602935791,0.07347242534160614,0.4274425506591797,1.175964117050171,-1.5248568058013916,0.11751747131347656,0.6416563987731934,1.2325125932693481,-0.6837641000747681,0.07771620899438858,0.42564910650253296,1.2089871168136597,-1.508540391921997,0.10985301434993744,0.7592164874076843,2.281841278076172,-0.14625748991966248,0.0007187338196672499,0.3882024884223938,2.313843250274658,0.15095728635787964,0.0005475407233461738,0.799450695514679,3.087268590927124,-0.13450516760349274,0.0029648528434336185,0.442828506231308,3.112182378768921,0.24375519156455994,0.0014850336592644453,0.8321844339370728,3.8611788749694824,0.7531601190567017,0.00022890289255883545,0.49969106912612915,3.8749494552612305,0.8638784289360046,5.901925396756269e-05,0.8496497869491577,3.9746387004852295,0.7928119897842407,0.00015587607049383223,0.5057633519172668,3.9862706661224365,0.904039204120636,0.00010861994815059006,0.7873380780220032,4.0984015464782715,0.0015795233193784952,0.00028560712235048413,0.5235145092010498,4.100977897644043,0.041253697127103806,0.00032566144363954663
